experiment_id,execution_attempt,sequence,run_id,task,model,condition,reset_state,repetition,run_purpose,functional_valid,semantic_pass,semantic_fail,architecture_applicable,architecture_violated,raw_architecture_violations,total_input_tokens,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,total_output_tokens,model_wall_seconds,total_run_seconds,provider_cost_usd,total_tool_calls,exploration_calls,read_calls,grep_calls,glob_calls,bash_calls,edit_calls,write_calls,unique_files_read,unique_files_modified,files_reedited,ci_command_runs,test_command_runs,lines_added,lines_removed,net_lines,checkpoint_status,max_turn_status,run_status,eligible_for_analysis,reason_if_excluded,artifact_path,evidence_hash_if_available,notes
V2_EFF_ATTEMPT1,1,4,afci-efficiency-pilot-pt01-c1-real-r3-960cd0a8efce,PT01,claude-sonnet-5,C1,RESET,3,AFCI_EFFICIENCY_PILOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 aborted wholesale due deterministic run-id/artifact corruption (SL-V2-EFF-ABORT-01). No Attempt-1 observation may enter any efficiency analysis, in whole or in part — including the seven intact rows.",D:\afci-runs\obs\afci-efficiency-pilot-pt01-c1-real-r3-960cd0a8efce,governed_record_sha256=52b8fd047c0592c41063664f312d5c96f0e4b2decd7b1e4738b3ece5ba4dfd91; captured_worktree_content_hash=4ba0b1967a35b0c56b464a580f4190c8f87a9380a662987cc8cf8c6a1b28704f,"block=PT01|RESET|R3; model_invoked=True; governed_record_intact_for_this_row=True; governed_record_attributed_to_arm=RESET; captured_worktree_attributable_to_this_row=True; artifact_dir_shared_with_attempted_row=False; collision_partner_sequences=[17]; runtime_evidence: phase_a_runtime_evidence.jsonl=08e051c3d0269c9f682012098b8276fc1e829591e3532aa431c725d5b349d6a2; phase_b_runtime_evidence.jsonl=2f236619fcb210a4da7d9138e7387a26c3cc618f86ed30d2914a878b685a741f. NO efficiency metric was ever computed for this attempt (no token-ratio analysis, no C1-vs-C4 comparison, no pilot decision)"
V2_EFF_ATTEMPT1,1,5,afci-efficiency-pilot-pt01-c1-real-r2-c2e0afda6c84,PT01,claude-sonnet-5,C1,RESET,2,AFCI_EFFICIENCY_PILOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 aborted wholesale due deterministic run-id/artifact corruption (SL-V2-EFF-ABORT-01). No Attempt-1 observation may enter any efficiency analysis, in whole or in part — including the seven intact rows.",D:\afci-runs\obs\afci-efficiency-pilot-pt01-c1-real-r2-c2e0afda6c84,governed_record_sha256=4eb1a9269b4106eb953a53019cdce7948beb9915def2d13320ca36be9e6da5de; captured_worktree_content_hash=9aaadd7912210e8161ff63caf87a9a92160dbf0e054ce04c1a4c2980f4439d37,"block=PT01|RESET|R2; model_invoked=True; governed_record_intact_for_this_row=True; governed_record_attributed_to_arm=RESET; captured_worktree_attributable_to_this_row=True; artifact_dir_shared_with_attempted_row=False; collision_partner_sequences=[10]; runtime_evidence: phase_a_runtime_evidence.jsonl=b5c4612acfee8e16f088bf927a5ad6b34d317849dcce4e01a229461df9d8fe8b; phase_b_runtime_evidence.jsonl=701c28a1d78c6adb4d9eedb5b379e2bd3eac01a7ff0232534474ad900ffbdca5. NO efficiency metric was ever computed for this attempt (no token-ratio analysis, no C1-vs-C4 comparison, no pilot decision)"
V2_EFF_ATTEMPT1,1,6,afci-efficiency-pilot-pt01-c4-real-r2-d0837c0e6305,PT01,claude-sonnet-5,C4,RESET,2,AFCI_EFFICIENCY_PILOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAMAGED_GOVERNED_RECORD_OVERWRITTEN,false,"Attempt 1 aborted wholesale due deterministic run-id/artifact corruption (SL-V2-EFF-ABORT-01). No Attempt-1 observation may enter any efficiency analysis, in whole or in part — including the seven intact rows.",D:\afci-runs\obs\afci-efficiency-pilot-pt01-c4-real-r2-d0837c0e6305,governed_record_sha256=6e1af2ab57b34b59648a6d2a830d2f00ad76f731936a07c273118b2576c366fe; captured_worktree_content_hash=8b44e8ca32e2b169ae9fb8cb65d478858b3439bf664dcf3f7087f36947578629,"block=PT01|RESET|R2; model_invoked=True; governed_record_intact_for_this_row=False; governed_record_attributed_to_arm=NON_RESET; captured_worktree_attributable_to_this_row=True; artifact_dir_shared_with_attempted_row=True; collision_partner_sequences=[9]; runtime_evidence: phase_a_runtime_evidence.jsonl=a4d871519f58b15f4370a756b98e7e98c8d50659ab7ebdf7a9aed15807f09526; phase_b_runtime_evidence.jsonl=ae0ff0866d5d2f61f6b1d06bb7761dc3eb9463fe95846e20b766ebaeebe4c790. NO efficiency metric was ever computed for this attempt (no token-ratio analysis, no C1-vs-C4 comparison, no pilot decision)"
V2_EFF_ATTEMPT1,1,7,afci-efficiency-pilot-pt07-c4-real-r3-f6b664e36aa7,PT07,claude-sonnet-5,C4,RESET,3,AFCI_EFFICIENCY_PILOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 aborted wholesale due deterministic run-id/artifact corruption (SL-V2-EFF-ABORT-01). No Attempt-1 observation may enter any efficiency analysis, in whole or in part — including the seven intact rows.",D:\afci-runs\obs\afci-efficiency-pilot-pt07-c4-real-r3-f6b664e36aa7,governed_record_sha256=9620ae2fde7d436f615729b74a493b24a66e7bfc87632e14d77d10fb5292fb65; captured_worktree_content_hash=e674984066073bbcd01561254ce5f238cd0cad433cab1a2b05c332ad37aa3717,"block=PT07|RESET|R3; model_invoked=True; governed_record_intact_for_this_row=True; governed_record_attributed_to_arm=RESET; captured_worktree_attributable_to_this_row=True; artifact_dir_shared_with_attempted_row=False; collision_partner_sequences=[35]; runtime_evidence: phase_a_runtime_evidence.jsonl=96728e1745eb68fc31ca1b79be0eb033aed6da0e7c25c8f738a581091f4b4269; phase_b_runtime_evidence.jsonl=c34103ddb177689f3701572bc10d1730bb0e61ecc8c47b5f1d04787eb8b16c06. NO efficiency metric was ever computed for this attempt (no token-ratio analysis, no C1-vs-C4 comparison, no pilot decision)"
V2_EFF_ATTEMPT1,1,8,afci-efficiency-pilot-pt07-c1-real-r3-6fa7159e8e17,PT07,claude-sonnet-5,C1,RESET,3,AFCI_EFFICIENCY_PILOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTACT_GOVERNED_OBSERVATION,false,"Attempt 1 aborted wholesale due deterministic run-id/artifact corruption (SL-V2-EFF-ABORT-01). No Attempt-1 observation may enter any efficiency analysis, in whole or in part — including the seven intact rows.",D:\afci-runs\obs\afci-efficiency-pilot-pt07-c1-real-r3-6fa7159e8e17,governed_record_sha256=af9bad2987ba6f860fe1281bb1540f142064fdd4b2f79744bf0fc3f7366d573d; captured_worktree_content_hash=5e2c81bad8d6629d4509004109259908b857db16daecb6eecdef604703076339,"block=PT07|RESET|R3; model_invoked=True; governed_record_intact_for_this_row=True; governed_record_attributed_to_arm=RESET; captured_worktree_attributable_to_this_row=True; artifact_dir_shared_with_attempted_row=False; collision_partner_sequences=[36]; runtime_evidence: phase_a_runtime_evidence.jsonl=c22d2170f61e4b32555673455aac04cd8f8a7021f69e96cecf35222777913022; phase_b_runtime_evidence.jsonl=22820f480d28a5d75bafb066aef10d32d9f1c543d6af9b316aeb4573f13e039a. NO efficiency metric was ever computed for this attempt (no token-ratio analysis, no C1-vs-C4 comparison, no pilot decision)"
V2_EFF_ATTEMPT1,1,9,afci-efficiency-pilot-pt01-c4-real-r2-d0837c0e6305,PT01,claude-sonnet-5,C4,NON_RESET,2,AFCI_EFFICIENCY_PILOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAMAGED_POST_DELIVERY_COLLIDING_OBSERVATION,false,"Attempt 1 aborted wholesale due deterministic run-id/artifact corruption (SL-V2-EFF-ABORT-01). No Attempt-1 observation may enter any efficiency analysis, in whole or in part — including the seven intact rows.",D:\afci-runs\obs\afci-efficiency-pilot-pt01-c4-real-r2-d0837c0e6305,governed_record_sha256=6e1af2ab57b34b59648a6d2a830d2f00ad76f731936a07c273118b2576c366fe; captured_worktree_content_hash=8b44e8ca32e2b169ae9fb8cb65d478858b3439bf664dcf3f7087f36947578629,"block=PT01|NON_RESET|R2; model_invoked=True; governed_record_intact_for_this_row=False; governed_record_attributed_to_arm=NON_RESET; captured_worktree_attributable_to_this_row=False; artifact_dir_shared_with_attempted_row=True; collision_partner_sequences=[6]; runtime_evidence: runtime_evidence.jsonl=2d86529965e15802191bdaea1c8e699c5431654f8a55b0d2d000130bb45771d9. NO efficiency metric was ever computed for this attempt (no token-ratio analysis, no C1-vs-C4 comparison, no pilot decision)"
V2_EFF_ATTEMPT2,2,30,afci-efficiency-pilot-pt01-c1-real-r1-non-reset-a2-739ef44ece2e,PT01,claude-sonnet-5,C1,NON_RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,506889,33,23640,483216,6331,72.106,75.124,0.3818688,21,7,7,0,0,10,4,0,7,2,1,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c1-real-r1-non-reset-a2-739ef44ece2e,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R1; runner_wall_seconds=75.3; turns_used=17; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,11,afci-efficiency-pilot-pt01-c1-real-r1-reset-a2-8e4b4e997fe1,PT01,claude-sonnet-5,C1,RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,610376,46,39474,570856,,83.664,86.612,,32,14,14,0,0,13,5,0,8,2,2,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c1-real-r1-reset-a2-8e4b4e997fe1,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,"block=PT01|RESET|R1; runner_wall_seconds=86.8; turns_used=24; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=11/13; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,10,afci-efficiency-pilot-pt01-c1-real-r2-non-reset-a2-9cbb3362c8ec,PT01,claude-sonnet-5,C1,NON_RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,367027,25,22491,344511,5284,72.423,75.409,0.31763430000000004,17,7,7,0,0,6,4,0,7,2,1,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c1-real-r2-non-reset-a2-9cbb3362c8ec,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R2; runner_wall_seconds=75.6; turns_used=13; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,5,afci-efficiency-pilot-pt01-c1-real-r2-reset-a2-ce5428287262,PT01,claude-sonnet-5,C1,RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,503047,40,33209,469798,,89.62,92.65,,30,14,14,0,0,11,5,0,7,2,2,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c1-real-r2-reset-a2-ce5428287262,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,"block=PT01|RESET|R2; runner_wall_seconds=92.9; turns_used=21; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=12/9; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,17,afci-efficiency-pilot-pt01-c1-real-r3-non-reset-a2-9126f8136174,PT01,claude-sonnet-5,C1,NON_RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,664777,43,26024,638710,7936,94.099,97.073,0.4669259999999999,26,10,10,0,0,9,7,0,8,2,2,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c1-real-r3-non-reset-a2-9126f8136174,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R3; runner_wall_seconds=97.3; turns_used=22; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,4,afci-efficiency-pilot-pt01-c1-real-r3-reset-a2-5e44979d48cc,PT01,claude-sonnet-5,C1,RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,511529,40,34473,477016,,73.996,77.082,,29,12,12,0,0,12,5,0,7,2,1,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c1-real-r3-reset-a2-5e44979d48cc,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,"block=PT01|RESET|R3; runner_wall_seconds=77.3; turns_used=21; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=10/11; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,29,afci-efficiency-pilot-pt01-c4-real-r1-non-reset-a2-c0e933c968d8,PT01,claude-sonnet-5,C4,NON_RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,789811,43,30694,759074,9288,107.927,110.973,0.5513352,28,11,11,0,0,8,9,0,8,4,3,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c4-real-r1-non-reset-a2-c0e933c968d8,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R1; runner_wall_seconds=111.2; turns_used=22; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,12,afci-efficiency-pilot-pt01-c4-real-r1-reset-a2-2c255aab1046,PT01,,C4,,1,AFCI_EFFICIENCY_PILOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFUSED,false,"MODEL_PROCESS_FAILED: the model process exceeded 1800s and was stopped (CTRL_BREAK_PROCESS_GROUP); the repetition is invalid rather than partial Recorded as an invalid repetition, not a partial observation; no model output, no usage and no functional verdict exist for it.",D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c4-real-r1-reset-a2-2c255aab1046,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|None|R1; runner_wall_seconds=14308.7; turns_used=; efficiency_status=; usage_source=; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,9,afci-efficiency-pilot-pt01-c4-real-r2-non-reset-a2-73797a3d1889,PT01,claude-sonnet-5,C4,NON_RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,1095653,55,35679,1059919,10555,112.535,115.55,0.6905397,33,11,11,0,0,12,10,0,8,4,3,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c4-real-r2-non-reset-a2-73797a3d1889,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R2; runner_wall_seconds=115.8; turns_used=28; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,6,afci-efficiency-pilot-pt01-c4-real-r2-reset-a2-5d1d4c3d7c61,PT01,claude-sonnet-5,C4,RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,672666,44,43323,629299,,108.435,111.479,,33,15,15,0,0,10,8,0,8,4,3,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c4-real-r2-reset-a2-5d1d4c3d7c61,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,"block=PT01|RESET|R2; runner_wall_seconds=111.7; turns_used=23; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=13/10; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,18,afci-efficiency-pilot-pt01-c4-real-r3-non-reset-a2-19f8e00a7238,PT01,claude-sonnet-5,C4,NON_RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,556191,31,29217,526943,9287,89.126,92.086,0.47278289999999995,21,8,8,0,0,6,7,0,8,4,2,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c4-real-r3-non-reset-a2-19f8e00a7238,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,block=PT01|NON_RESET|R3; runner_wall_seconds=92.3; turns_used=16; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,3,afci-efficiency-pilot-pt01-c4-real-r3-reset-a2-9838d8d3c642,PT01,claude-sonnet-5,C4,RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,568028,42,38574,529412,,94.823,97.824,,27,11,11,0,0,11,5,0,8,2,2,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt01-c4-real-r3-reset-a2-9838d8d3c642,task_sha256=6c938822fe19cd6e87942a6ee24ec8f604c0883da1b7f80d45216be35d7c9c39,"block=PT01|RESET|R3; runner_wall_seconds=98.0; turns_used=22; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=10/12; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,28,afci-efficiency-pilot-pt04-c1-real-r1-non-reset-a2-2765c91dd156,PT04,claude-sonnet-5,C1,NON_RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,862884,51,33418,829415,16860,199.572,202.639,0.7023855,25,7,7,0,0,13,5,0,6,3,1,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c1-real-r1-non-reset-a2-2765c91dd156,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R1; runner_wall_seconds=202.9; turns_used=26; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,15,afci-efficiency-pilot-pt04-c1-real-r1-reset-a2-62382ec94faa,PT04,claude-sonnet-5,C1,RESET,1,AFCI_EFFICIENCY_PILOT,false,0,4,,,,354957,31,15667,339259,3318,51.971,55.045,0.2456427,15,4,4,0,0,11,0,0,4,0,0,1,0,,,,NOT_REACHED,,COMPLETE,false,"Functionally invalid: the governed reset checkpoint predicate was never reached, so the reset contrast this row exists to carry was not produced. Its block is therefore not paired-eligible.",D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c1-real-r1-reset-a2-62382ec94faa,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|RESET|R1; runner_wall_seconds=55.3; turns_used=16; efficiency_status=RESET_CHECKPOINT_NOT_REACHED; usage_source=terminal_result; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=16/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,14,afci-efficiency-pilot-pt04-c1-real-r2-non-reset-a2-aa38d0744372,PT04,claude-sonnet-5,C1,NON_RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,767489,47,28940,738502,13888,180.179,183.321,0.6036516000000002,23,7,6,1,0,11,5,0,5,3,1,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c1-real-r2-non-reset-a2-aa38d0744372,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R2; runner_wall_seconds=183.7; turns_used=24; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,25,afci-efficiency-pilot-pt04-c1-real-r2-reset-a2-164d3700f008,PT04,claude-sonnet-5,C1,RESET,2,AFCI_EFFICIENCY_PILOT,true,4,0,,,,904798,66,44725,860007,,297.842,301.122,,35,12,11,1,0,16,6,1,8,5,2,2,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c1-real-r2-reset-a2-164d3700f008,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,"block=PT04|RESET|R2; runner_wall_seconds=301.4; turns_used=34; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=20/14; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,23,afci-efficiency-pilot-pt04-c1-real-r3-non-reset-a2-28cfcae5eed5,PT04,claude-sonnet-5,C1,NON_RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,912113,53,35981,876079,15952,180.429,183.541,0.7181487,26,8,8,0,0,12,6,0,5,3,2,1,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c1-real-r3-non-reset-a2-28cfcae5eed5,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R3; runner_wall_seconds=183.8; turns_used=27; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,21,afci-efficiency-pilot-pt04-c1-real-r3-reset-a2-50608304e8bd,PT04,claude-sonnet-5,C1,RESET,3,AFCI_EFFICIENCY_PILOT,true,4,0,,,,928820,58,53578,875184,,326.157,329.285,,31,12,9,2,1,11,7,1,6,5,2,1,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c1-real-r3-reset-a2-50608304e8bd,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,"block=PT04|RESET|R3; runner_wall_seconds=329.5; turns_used=30; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=19/11; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
V2_EFF_ATTEMPT2,2,27,afci-efficiency-pilot-pt04-c4-real-r1-non-reset-a2-dd3b8ba6873f,PT04,claude-sonnet-5,C4,NON_RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,727906,37,35782,692087,14714,172.929,176.032,0.6431391,23,11,10,1,0,7,5,0,9,3,1,0,0,,,,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c4-real-r1-non-reset-a2-dd3b8ba6873f,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,block=PT04|NON_RESET|R1; runner_wall_seconds=176.4; turns_used=19; efficiency_status=COMPLETED_NATURALLY; usage_source=terminal_result; checkpoint_id=; pre/post_reset_turns=None/None; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose
V2_EFF_ATTEMPT2,2,16,afci-efficiency-pilot-pt04-c4-real-r1-reset-a2-eda4bbb31847,PT04,claude-sonnet-5,C4,RESET,1,AFCI_EFFICIENCY_PILOT,true,4,0,,,,1236658,70,70789,1165799,,307.286,310.486,,45,21,21,0,0,16,8,0,10,5,2,1,0,,,,REACHED,UNDER_CEILING,COMPLETE,true,,D:\afci-runs\attempt-2\afci-efficiency-pilot-pt04-c4-real-r1-reset-a2-eda4bbb31847,task_sha256=f349b150b1d8fe5676fed8460b1840b988ee2bb0a78b1966ef82ae9ce9c8a9b5,"block=PT04|RESET|R1; runner_wall_seconds=310.7; turns_used=36; efficiency_status=RESET_COMPLETE; usage_source=per_message_partial; checkpoint_id=CK-EFF-FALLBACK-CI-AGENT-AFTER-EDIT; pre/post_reset_turns=18/18; architecture NOT PRODUCED by this cost-only purpose; lines_added/removed NOT CAPTURED by this purpose; RESET aggregate output tokens and provider cost are WITHHELD: phase A is interrupted before its terminal result event, so they are unavailable rather than understated"
